year,ronda,abreviacion,nombre_escuderia,numero_vuelta,posicion,tiempo_vuelta,tiempo_sector_1,tiempo_sector_2,tiempo_sector_3,velocidad_i1,velocidad_i2,velocidad_fl,velocidad_st,numero_parada,compuesto_rueda,compuesto_vida,vuelta_eliminada,vuelta_eliminada_razon
2022,21,ALO,Alpine,14,13,81.551,19.529,40.241,21.781,322,241,NA,311,1,MEDIUM,14,FALSE,
2022,21,ALO,Alpine,15,17,93.331,36.9,38.882,17.549,287,241,302,NA,2,MEDIUM,1,FALSE,
2022,21,ALO,Alpine,16,17,75.999,19.474,38.897,17.628,298,244,302,297,2,MEDIUM,2,FALSE,
2022,21,ALO,Alpine,17,16,76.481,19.501,39.275,17.705,299,241,301,295,2,MEDIUM,3,FALSE,
2022,21,ALO,Alpine,18,16,76.845,19.634,39.624,17.587,298,240,304,NA,2,MEDIUM,4,FALSE,
2022,21,ALO,Alpine,19,16,76.937,19.617,39.646,17.674,299,240,305,297,2,MEDIUM,5,FALSE,
2022,21,ALO,Alpine,20,14,77.206,19.683,39.877,17.646,300,237,319,300,2,MEDIUM,6,FALSE,
2022,21,ALO,Alpine,21,13,76.996,19.601,39.723,17.672,NA,243,305,315,2,MEDIUM,7,FALSE,
2022,21,ALO,Alpine,22,13,77.236,19.72,39.756,17.76,NA,242,305,298,2,MEDIUM,8,FALSE,
2022,21,ALO,Alpine,23,12,77.243,19.812,39.705,17.726,301,240,306,299,2,MEDIUM,9,FALSE,
2022,21,ALO,Alpine,24,12,77.196,19.799,39.812,17.585,294,237,322,296,2,MEDIUM,10,FALSE,
2022,21,ALO,Alpine,25,7,77.061,19.587,39.703,17.771,300,243,301,314,2,MEDIUM,11,FALSE,
2022,21,ALO,Alpine,26,7,77.148,19.733,39.607,17.808,NA,244,303,295,2,MEDIUM,12,FALSE,
2022,21,ALO,Alpine,27,6,76.727,19.634,39.365,17.728,NA,247,301,296,2,MEDIUM,13,FALSE,
2022,21,ALO,Alpine,28,6,76.998,19.665,39.517,17.816,301,244,302,295,2,MEDIUM,14,FALSE,
2022,21,ALO,Alpine,29,5,76.844,19.573,39.582,17.689,302,244,316,297,2,MEDIUM,15,FALSE,
2022,21,ALO,Alpine,30,5,76.448,19.546,39.248,17.654,300,245,301,313,2,MEDIUM,16,FALSE,
2022,21,ALO,Alpine,31,5,76.922,19.713,39.413,17.796,299,245,302,295,2,MEDIUM,17,FALSE,
2022,21,ALO,Alpine,32,5,76.997,19.652,39.51,17.835,298,247,301,NA,2,MEDIUM,18,FALSE,
2022,21,ALO,Alpine,33,5,77.063,19.644,39.518,17.901,300,244,300,294,2,MEDIUM,19,FALSE,
2022,21,ALO,Alpine,34,5,77.157,19.606,39.725,17.826,299,248,301,NA,2,MEDIUM,20,FALSE,
2022,21,ALO,Alpine,35,7,81.022,19.628,39.579,21.815,NA,247,NA,NA,2,MEDIUM,21,FALSE,
2022,21,ALO,Alpine,36,15,98.439,42.172,38.877,17.39,295,248,304,NA,3,MEDIUM,1,FALSE,
2022,21,ALO,Alpine,37,14,76.08,19.391,39.285,17.404,304,232,320,301,3,MEDIUM,2,FALSE,
2022,21,ALO,Alpine,38,13,75.844,19.319,38.958,17.567,301,247,302,316,3,MEDIUM,3,FALSE,
2022,21,ALO,Alpine,39,13,75.637,19.32,38.683,17.634,302,247,306,297,3,MEDIUM,4,FALSE,
2022,21,ALO,Alpine,40,13,75.757,19.332,39.038,17.387,306,246,323,301,3,MEDIUM,5,FALSE,
2022,21,ALO,Alpine,41,12,76.37,19.439,39.493,17.438,313,248,324,304,3,MEDIUM,6,FALSE,
2022,21,ALO,Alpine,42,12,75.834,19.37,38.965,17.499,302,248,306,326,3,MEDIUM,7,FALSE,
2022,21,ALO,Alpine,43,12,75.813,19.397,38.979,17.437,304,245,323,302,3,MEDIUM,8,FALSE,
2022,21,ALO,Alpine,44,11,76.157,19.497,39.065,17.595,300,248,304,324,3,MEDIUM,9,FALSE,
2022,21,ALO,Alpine,45,9,76.109,19.514,39.062,17.533,NA,247,306,298,3,MEDIUM,10,FALSE,
2022,21,ALO,Alpine,46,7,75.642,19.363,38.781,17.498,302,249,306,299,3,MEDIUM,11,FALSE,
2022,21,ALO,Alpine,47,7,75.987,19.351,38.918,17.718,NA,248,305,300,3,MEDIUM,12,FALSE,
2022,21,ALO,Alpine,48,5,76.15,19.537,38.989,17.624,NA,246,302,299,3,MEDIUM,13,FALSE,
2022,21,ALO,Alpine,49,5,76.148,19.483,39.019,17.646,300,248,300,294,3,MEDIUM,14,FALSE,
2022,21,ALO,Alpine,50,5,76.035,19.519,38.891,17.625,299,247,301,293,3,MEDIUM,15,FALSE,
2022,21,ALO,Alpine,51,5,75.97,19.464,38.927,17.579,NA,247,302,294,3,MEDIUM,16,FALSE,
2022,21,ALO,Alpine,52,5,84.572,19.522,39.471,25.579,298,244,NA,295,3,MEDIUM,17,FALSE,
2022,21,ALO,Alpine,53,9,114.811,38.262,54.21,22.339,212,149,258,NA,4,SOFT,1,FALSE,
2022,21,ALO,Alpine,54,9,102.496,26.276,51.253,24.967,190,173,229,182,4,SOFT,2,FALSE,
2022,21,ALO,Alpine,55,9,101.436,26.017,51.172,24.247,228,162,210,178,4,SOFT,3,FALSE,
2022,21,ALO,Alpine,56,9,87.812,22.64,44.622,20.55,290,215,167,189,4,SOFT,4,FALSE,
2022,21,ALO,Alpine,57,9,114.811,28.454,56.977,29.38,137,123,117,174,4,SOFT,5,FALSE,
2022,21,ALO,Alpine,58,9,114.966,32.852,55.447,26.667,176,159,178,221,4,SOFT,6,FALSE,
2022,21,ALO,Alpine,59,9,115.727,29.272,55.485,30.97,228,148,283,173,4,SOFT,7,FALSE,
2022,21,ALO,Alpine,60,7,75.677,19.984,38.475,17.218,312,254,313,290,4,SOFT,8,FALSE,
2022,21,ALO,Alpine,61,6,74.862,19.274,38.292,17.296,317,251,306,311,4,SOFT,9,FALSE,
2022,21,ALO,Alpine,62,6,74.164,19.247,37.949,16.968,298,250,326,300,4,SOFT,10,FALSE,
2022,21,ALO,Alpine,63,6,74.43,18.855,38.305,17.27,313,247,325,323,4,SOFT,11,FALSE,
2022,21,ALO,Alpine,64,6,74.756,19.017,38.634,17.105,314,250,329,318,4,SOFT,12,FALSE,
2022,21,ALO,Alpine,65,5,74.726,19.249,38.26,17.217,323,251,308,290,4,SOFT,13,FALSE,
2022,21,ALO,Alpine,66,5,74.438,19.176,37.941,17.321,302,253,308,300,4,SOFT,14,FALSE,
2022,21,ALO,Alpine,67,5,74.429,19.125,38.004,17.3,NA,250,307,299,4,SOFT,15,FALSE,
2022,21,ALO,Alpine,68,5,74.857,19.18,38.323,17.354,303,251,304,295,4,SOFT,16,FALSE,
2022,21,ALO,Alpine,69,5,74.924,19.211,38.345,17.368,301,249,308,NA,4,SOFT,17,FALSE,
2022,21,ALO,Alpine,70,5,74.888,19.176,38.349,17.363,302,250,307,298,4,SOFT,18,FALSE,
2022,21,ALO,Alpine,71,5,74.794,19.119,38.296,17.379,306,253,307,NA,4,SOFT,19,FALSE,
2022,21,LEC,Ferrari,1,8,NA,NA,46.594,25.857,312,62,245,222,1,MEDIUM,1,FALSE,
2022,21,LEC,Ferrari,2,6,113.672,25.719,62.612,25.341,181,198,201,255,1,MEDIUM,2,FALSE,
2022,21,LEC,Ferrari,3,6,118.265,32.473,61.614,24.178,241,198,211,160,1,MEDIUM,3,FALSE,
2022,21,LEC,Ferrari,4,6,122.323,32.474,63.292,26.557,146,225,236,141,1,MEDIUM,4,FALSE,
2022,21,LEC,Ferrari,5,6,115.543,29.815,57.383,28.345,232,136,187,179,1,MEDIUM,5,FALSE,
2022,21,LEC,Ferrari,6,6,118.365,30.212,57.049,31.104,213,96,265,237,1,MEDIUM,6,FALSE,
2022,21,LEC,Ferrari,7,18,93.18,20.404,51.556,21.22,312,242,NA,292,1,MEDIUM,7,FALSE,
2022,21,LEC,Ferrari,8,18,98.986,43.496,38.053,17.437,290,248,299,NA,2,MEDIUM,1,FALSE,
2022,21,LEC,Ferrari,9,18,75.307,19.355,38.424,17.528,297,250,298,294,2,MEDIUM,2,FALSE,
2022,21,LEC,Ferrari,10,18,75.725,19.417,38.71,17.598,296,247,301,NA,2,MEDIUM,3,FALSE,
2022,21,LEC,Ferrari,11,18,76.128,19.45,39.122,17.556,NA,246,302,295,2,MEDIUM,4,FALSE,
2022,21,LEC,Ferrari,12,18,76.188,19.539,39.054,17.595,301,249,302,301,2,MEDIUM,5,FALSE,
2022,21,LEC,Ferrari,13,18,76.525,19.637,39.28,17.608,NA,250,303,NA,2,MEDIUM,6,FALSE,
2022,21,LEC,Ferrari,14,18,76.636,19.521,39.357,17.758,300,247,302,302,2,MEDIUM,7,FALSE,
2022,21,LEC,Ferrari,15,18,76.767,19.427,39.71,17.63,303,250,305,303,2,MEDIUM,8,FALSE,
2022,21,LEC,Ferrari,16,18,76.76,19.514,39.605,17.641,301,248,303,NA,2,MEDIUM,9,FALSE,
2022,21,LEC,Ferrari,17,17,76.758,19.512,39.527,17.719,305,248,303,304,2,MEDIUM,10,FALSE,
2022,21,LEC,Ferrari,18,17,77.001,19.595,39.683,17.723,NA,247,304,305,2,MEDIUM,11,FALSE,
2022,21,LEC,Ferrari,19,17,77.092,19.644,39.66,17.788,303,247,304,301,2,MEDIUM,12,FALSE,
2022,21,LEC,Ferrari,20,16,77.735,19.66,40.292,17.783,302,246,306,303,2,MEDIUM,13,FALSE,
2022,21,LEC,Ferrari,21,16,80.748,19.647,39.935,21.166,303,246,NA,309,2,MEDIUM,14,FALSE,
2022,21,LEC,Ferrari,22,17,93.684,36.833,39.402,17.449,294,245,301,NA,3,SOFT,1,FALSE,
2022,21,LEC,Ferrari,23,17,76.102,19.395,39.228,17.479,297,247,301,296,3,SOFT,2,FALSE,
2022,21,LEC,Ferrari,24,16,76.716,19.472,39.543,17.701,300,246,299,NA,3,SOFT,3,FALSE,
2022,21,LEC,Ferrari,25,16,76.364,19.502,39.277,17.585,304,249,303,300,3,SOFT,4,FALSE,
2022,21,LEC,Ferrari,26,15,75.793,19.393,38.878,17.522,305,250,304,303,3,SOFT,5,FALSE,
2022,21,LEC,Ferrari,27,15,75.778,19.318,38.883,17.577,304,251,305,302,3,SOFT,6,FALSE,
2022,21,LEC,Ferrari,28,15,76.137,19.316,39.539,17.282,303,248,321,NA,3,SOFT,7,FALSE,
2022,21,LEC,Ferrari,29,14,76.073,19.494,39.037,17.542,301,249,302,328,3,SOFT,8,FALSE,
2022,21,LEC,Ferrari,30,13,75.839,19.427,38.909,17.503,300,250,304,298,3,SOFT,9,FALSE,
2022,21,LEC,Ferrari,31,13,76.136,19.403,39.094,17.639,301,251,304,300,3,SOFT,10,FALSE,
2022,21,LEC,Ferrari,32,13,76.614,19.527,39.264,17.823,302,250,304,301,3,SOFT,11,FALSE,
2022,21,LEC,Ferrari,33,13,76.31,19.447,39.292,17.571,307,252,317,305,3,SOFT,12,FALSE,
2022,21,LEC,Ferrari,34,13,76.873,19.31,40.095,17.468,324,247,325,322,3,SOFT,13,FALSE,
2022,21,LEC,Ferrari,35,12,76.501,19.347,39.551,17.603,305,246,323,326,3,SOFT,14,FALSE,
2022,21,LEC,Ferrari,36,9,76.075,19.343,38.939,17.793,300,249,303,327,3,SOFT,15,FALSE,
2022,21,LEC,Ferrari,37,9,76.404,19.512,39.186,17.706,299,247,302,297,3,SOFT,16,FALSE,
2022,21,LEC,Ferrari,38,9,76.347,19.455,39.122,17.77,301,250,303,298,3,SOFT,17,FALSE,
2022,21,LEC,Ferrari,39,9,76.753,19.52,39.401,17.832,303,248,305,300,3,SOFT,18,FALSE,
2022,21,LEC,Ferrari,40,9,76.728,19.477,39.606,17.645,307,248,320,302,3,SOFT,19,FALSE,
2022,21,LEC,Ferrari,41,9,76.987,19.423,39.986,17.578,318,248,323,321,3,SOFT,20,FALSE,
2022,21,LEC,Ferrari,42,9,76.773,19.393,39.963,17.417,NA,246,323,330,3,SOFT,21,FALSE,
2022,21,LEC,Ferrari,43,8,76.686,19.631,39.34,17.715,299,249,304,329,3,SOFT,22,FALSE,
2022,21,LEC,Ferrari,44,10,80.008,19.535,39.37,21.103,NA,247,NA,297,3,SOFT,23,FALSE,
2022,21,LEC,Ferrari,45,14,92.449,36.584,38.529,17.336,300,249,304,NA,4,SOFT,2,FALSE,
2022,21,LEC,Ferrari,46,13,75.292,19.266,38.689,17.337,NA,253,307,298,4,SOFT,3,FALSE,
2022,21,LEC,Ferrari,47,11,75.622,19.036,39.344,17.242,317,238,320,303,4,SOFT,4,FALSE,
2022,21,LEC,Ferrari,48,9,75.355,19.071,38.862,17.422,302,252,306,319,4,SOFT,5,FALSE,
2022,21,LEC,Ferrari,49,8,75.003,19.239,38.563,17.201,303,252,319,301,4,SOFT,6,FALSE,
2022,21,LEC,Ferrari,50,8,75.983,18.971,39.666,17.346,322,249,325,321,4,SOFT,7,FALSE,
2022,21,LEC,Ferrari,51,7,74.884,19.283,38.403,17.198,301,254,318,327,4,SOFT,8,FALSE,
2022,21,LEC,Ferrari,52,7,83.498,19.062,39.314,25.122,316,242,243,318,4,SOFT,9,FALSE,
2022,21,LEC,Ferrari,53,6,101.296,25.742,53.731,21.823,176,131,224,206,4,SOFT,10,FALSE,
2022,21,LEC,Ferrari,54,6,102.519,26.564,52.63,23.325,250,172,149,195,4,SOFT,11,FALSE,
2022,21,LEC,Ferrari,55,6,101.266,26.31,51.915,23.041,206,204,250,222,4,SOFT,12,FALSE,
2022,21,LEC,Ferrari,56,6,88.185,21.593,44.934,21.658,265,234,148,258,4,SOFT,13,FALSE,
2022,21,LEC,Ferrari,57,6,116.759,30.11,57.659,28.99,210,197,129,215,4,SOFT,14,FALSE,
2022,21,LEC,Ferrari,58,6,114.219,30.941,56.427,26.851,194,130,225,226,4,SOFT,15,FALSE,
2022,21,LEC,Ferrari,59,6,118.573,30.488,56.436,31.649,127,119,277,144,4,SOFT,16,FALSE,
2022,21,LEC,Ferrari,60,5,75.417,19.357,38.669,17.391,311,256,303,295,4,SOFT,17,FALSE,
2022,21,LEC,Ferrari,61,5,75.159,19.062,38.761,17.336,306,253,306,300,4,SOFT,18,FALSE,
2022,21,LEC,Ferrari,62,5,74.307,18.953,38.229,17.125,318,255,320,303,4,SOFT,19,FALSE,
2022,21,LEC,Ferrari,63,5,74.253,18.744,38.543,16.966,NA,255,328,320,4,SOFT,20,FALSE,
2022,21,LEC,Ferrari,64,4,74.555,19.147,38.113,17.295,301,255,306,319,4,SOFT,21,FALSE,
2022,21,LEC,Ferrari,65,4,74.448,19.082,38.078,17.288,NA,254,305,302,4,SOFT,22,FALSE,
2022,21,LEC,Ferrari,66,4,74.637,19.173,38.072,17.392,300,254,305,301,4,SOFT,23,FALSE,
2022,21,LEC,Ferrari,67,4,74.528,19.136,38.051,17.341,301,255,304,NA,4,SOFT,24,FALSE,
2022,21,LEC,Ferrari,68,4,74.856,19.157,38.23,17.469,305,254,303,NA,4,SOFT,25,FALSE,
2022,21,LEC,Ferrari,69,4,75.007,19.233,38.285,17.489,NA,255,304,302,4,SOFT,26,FALSE,
2022,21,LEC,Ferrari,70,4,74.757,19.079,38.255,17.423,306,256,304,303,4,SOFT,27,FALSE,
2022,21,LEC,Ferrari,71,4,74.896,19.077,38.346,17.473,305,257,303,NA,4,SOFT,28,FALSE,
2022,21,STR,Aston Martin,1,14,NA,NA,50.53,27.764,310,99,252,227,1,MEDIUM,2,FALSE,
2022,21,STR,Aston Martin,2,12,111.889,26.008,60.884,24.997,259,170,236,182,1,MEDIUM,3,FALSE,
2022,21,STR,Aston Martin,3,12,119.377,34.034,61.521,23.822,245,213,185,164,1,MEDIUM,4,FALSE,
2022,21,STR,Aston Martin,4,12,121.509,30.696,65.74,25.073,225,207,217,171,1,MEDIUM,5,FALSE,
2022,21,STR,Aston Martin,5,12,115.846,30.936,56.53,28.38,248,213,161,172,1,MEDIUM,6,FALSE,
2022,21,STR,Aston Martin,6,12,113.123,30.571,52.918,29.634,159,96,262,202,1,MEDIUM,7,FALSE,
2022,21,STR,Aston Martin,7,9,80.519,20.8,42.006,17.713,305,232,302,257,1,MEDIUM,8,FALSE,
2022,21,STR,Aston Martin,8,9,77.144,19.623,39.84,17.681,299,238,306,305,1,MEDIUM,9,FALSE,
2022,21,STR,Aston Martin,9,9,77.197,19.621,39.885,17.691,314,235,306,298,1,MEDIUM,10,FALSE,
2022,21,STR,Aston Martin,10,9,77.327,19.733,39.866,17.728,296,242,303,305,1,MEDIUM,11,FALSE,
2022,21,STR,Aston Martin,11,9,77.996,19.979,40.209,17.808,303,226,298,NA,1,MEDIUM,12,FALSE,
2022,21,STR,Aston Martin,12,10,78.261,20.106,40.36,17.795,312,228,305,286,1,MEDIUM,13,FALSE,
2022,21,STR,Aston Martin,13,11,78.819,20.229,40.754,17.836,NA,232,305,300,1,MEDIUM,14,FALSE,
2022,21,STR,Aston Martin,14,11,78.489,19.842,40.97,17.677,295,240,316,304,1,MEDIUM,15,FALSE,
2022,21,STR,Aston Martin,15,11,77.731,19.675,40.191,17.865,NA,241,304,312,1,MEDIUM,16,FALSE,
2022,21,STR,Aston Martin,16,11,78.824,20.096,40.909,17.819,310,237,304,307,1,MEDIUM,17,FALSE,
2022,21,STR,Aston Martin,17,11,77.423,19.712,39.891,17.82,300,242,301,305,1,MEDIUM,18,FALSE,
2022,21,STR,Aston Martin,18,10,77.912,19.784,40.263,17.865,297,244,302,NA,1,MEDIUM,19,FALSE,
2022,21,STR,Aston Martin,19,10,78.11,19.875,40.365,17.87,296,235,302,299,1,MEDIUM,20,FALSE,
2022,21,STR,Aston Martin,20,10,78.508,19.821,40.727,17.96,295,229,305,NA,1,MEDIUM,21,FALSE,
2022,21,STR,Aston Martin,21,10,78.289,19.924,40.462,17.903,300,244,302,302,1,MEDIUM,22,FALSE,
2022,21,STR,Aston Martin,22,10,78.208,19.872,40.389,17.947,298,234,302,303,1,MEDIUM,23,FALSE,
2022,21,STR,Aston Martin,23,10,78.269,19.891,40.386,17.992,296,230,302,295,1,MEDIUM,24,TRUE,TRACK LIMITS AT TURN 4 LAP 24 
2022,21,STR,Aston Martin,24,9,78.269,19.839,40.406,18.024,299,243,300,303,1,MEDIUM,25,TRUE,TRACK LIMITS AT TURN 4 LAP 24 
2022,21,STR,Aston Martin,25,6,78.33,19.784,40.356,18.19,298,234,299,298,1,MEDIUM,26,FALSE,
2022,21,STR,Aston Martin,26,6,78.067,19.864,40.209,17.994,NA,240,300,300,1,MEDIUM,27,FALSE,
2022,21,STR,Aston Martin,27,5,78.126,19.844,40.208,18.074,300,241,299,303,1,MEDIUM,28,FALSE,
2022,21,STR,Aston Martin,28,5,78.312,19.914,40.157,18.241,299,238,299,300,1,MEDIUM,29,FALSE,
2022,21,STR,Aston Martin,29,7,82.627,20.246,40.442,21.939,NA,237,NA,NA,1,MEDIUM,30,FALSE,
2022,21,STR,Aston Martin,30,15,94.481,37.498,39.512,17.471,296,237,304,NA,2,MEDIUM,2,FALSE,
2022,21,STR,Aston Martin,31,15,76.301,19.478,39.325,17.498,302,238,318,305,2,MEDIUM,3,FALSE,
2022,21,STR,Aston Martin,32,15,76.925,19.429,39.959,17.537,315,220,320,318,2,MEDIUM,4,FALSE,
2022,21,STR,Aston Martin,33,14,76.892,19.551,39.452,17.889,298,244,300,315,2,MEDIUM,5,FALSE,
2022,21,STR,Aston Martin,34,14,76.625,19.598,39.255,17.772,300,246,301,299,2,MEDIUM,6,FALSE,
2022,21,STR,Aston Martin,35,14,76.738,19.557,39.457,17.724,NA,245,302,303,2,MEDIUM,7,FALSE,
2022,21,STR,Aston Martin,36,13,77.786,19.985,40.023,17.778,315,235,305,301,2,MEDIUM,8,FALSE,
2022,21,STR,Aston Martin,37,13,76.979,19.579,39.603,17.797,299,243,303,306,2,MEDIUM,9,FALSE,
2022,21,STR,Aston Martin,38,12,76.898,19.544,39.503,17.851,305,249,294,307,2,MEDIUM,10,FALSE,
2022,21,STR,Aston Martin,39,12,77.101,19.852,39.445,17.804,298,248,302,292,2,MEDIUM,11,FALSE,
2022,21,STR,Aston Martin,40,12,76.735,19.57,39.458,17.707,303,249,303,304,2,MEDIUM,12,FALSE,
2022,21,STR,Aston Martin,41,13,76.841,19.548,39.555,17.738,299,249,306,NA,2,MEDIUM,13,FALSE,
2022,21,STR,Aston Martin,42,13,77.34,19.797,39.785,17.758,317,245,303,297,2,MEDIUM,14,TRUE,TRACK LIMITS AT TURN 4 LAP 42 
2022,21,STR,Aston Martin,43,13,76.98,19.72,39.52,17.74,299,246,306,305,2,MEDIUM,15,FALSE,
2022,21,STR,Aston Martin,44,13,77.114,19.614,39.767,17.733,302,246,303,309,2,MEDIUM,16,FALSE,
2022,21,STR,Aston Martin,45,12,76.964,19.68,39.594,17.69,298,248,304,301,2,MEDIUM,17,FALSE,
2022,21,STR,Aston Martin,46,8,76.787,19.52,39.571,17.696,299,248,303,307,2,MEDIUM,18,FALSE,
2022,21,STR,Aston Martin,47,9,78.411,19.638,40.097,18.676,295,213,307,298,2,MEDIUM,19,FALSE,
2022,21,STR,Aston Martin,48,10,81.208,19.875,39.962,21.371,311,245,NA,314,2,MEDIUM,20,FALSE,
2022,21,STR,Aston Martin,49,15,93.412,37.762,38.267,17.383,297,252,294,NA,3,SOFT,1,FALSE,
2022,21,STR,Aston Martin,50,15,74.831,19.344,38.155,17.332,300,251,304,291,3,SOFT,2,FALSE,
2022,21,STR,Aston Martin,51,14,74.846,19.248,38.332,17.266,NA,242,318,302,3,SOFT,3,FALSE,
2022,21,STR,Aston Martin,52,14,88.151,19.228,46.975,21.948,314,149,271,320,3,SOFT,4,FALSE,
2022,21,STR,Aston Martin,53,13,102.218,26.429,52.568,23.221,234,202,264,186,3,SOFT,5,FALSE,
2022,21,STR,Aston Martin,54,13,102.445,27.657,51.335,23.453,277,154,243,165,3,SOFT,6,FALSE,
2022,21,STR,Aston Martin,55,13,101.903,26.648,52.496,22.759,276,186,243,189,3,SOFT,7,FALSE,
2022,21,STR,Aston Martin,56,13,80.835,21.229,41.566,18.04,268,230,255,252,3,SOFT,8,FALSE,
2022,21,STR,Aston Martin,57,13,106.424,21.744,55.134,29.546,261,175,207,231,3,SOFT,9,FALSE,
2022,21,STR,Aston Martin,58,13,114.809,34.399,54.15,26.26,158,158,221,133,3,SOFT,10,FALSE,
2022,21,STR,Aston Martin,59,13,112.923,30.428,53.103,29.392,258,109,284,155,3,SOFT,11,FALSE,
2022,21,STR,Aston Martin,60,12,77.438,20.08,39.835,17.523,303,247,305,271,3,SOFT,12,TRUE,TRACK LIMITS AT TURN 4 LAP 60 
2022,21,STR,Aston Martin,61,12,76.073,19.448,39.151,17.474,299,245,305,307,3,SOFT,13,FALSE,
2022,21,STR,Aston Martin,62,12,75.786,19.253,39.266,17.267,317,246,332,310,3,SOFT,14,FALSE,
2022,21,STR,Aston Martin,63,11,75.366,19.383,38.7,17.283,314,251,324,338,3,SOFT,15,FALSE,
2022,21,STR,Aston Martin,64,11,75.531,19.191,38.976,17.364,317,251,321,325,3,SOFT,16,FALSE,
2022,21,STR,Aston Martin,65,10,75.298,19.19,38.691,17.417,296,247,307,317,3,SOFT,17,FALSE,
2022,21,STR,Aston Martin,66,10,75.791,19.588,38.686,17.517,NA,251,306,305,3,SOFT,18,FALSE,
2022,21,STR,Aston Martin,67,10,75.751,19.341,38.906,17.504,298,250,305,303,3,SOFT,19,FALSE,
2022,21,STR,Aston Martin,68,10,75.73,19.341,38.855,17.534,299,248,304,301,3,SOFT,20,FALSE,
2022,21,STR,Aston Martin,69,10,75.607,19.265,38.804,17.538,NA,251,306,305,3,SOFT,21,FALSE,
2022,21,STR,Aston Martin,70,10,75.713,19.206,38.971,17.536,300,251,304,306,3,SOFT,22,FALSE,
2022,21,STR,Aston Martin,71,10,75.719,19.107,39.105,17.507,316,255,306,307,3,SOFT,23,FALSE,
2022,21,MAG,Haas F1 Team,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,MEDIUM,1,FALSE,
2022,21,TSU,AlphaTauri,1,20,NA,NA,49.83,25.942,293,172,249,NA,1,MEDIUM,1,FALSE,
2022,21,TSU,AlphaTauri,2,18,111.324,26.091,61.748,23.485,284,107,250,150,1,MEDIUM,2,FALSE,
2022,21,TSU,AlphaTauri,3,18,117.616,34.129,61.853,21.634,251,190,119,208,1,MEDIUM,3,FALSE,
2022,21,TSU,AlphaTauri,4,17,121.059,32.198,67.661,21.2,297,202,218,147,1,MEDIUM,4,FALSE,
2022,21,TSU,AlphaTauri,5,17,115.424,32.331,56.686,26.407,221,205,248,224,1,MEDIUM,5,FALSE,
2022,21,TSU,AlphaTauri,6,17,107.849,30.99,48.624,28.235,176,108,278,145,1,MEDIUM,6,FALSE,
2022,21,TSU,AlphaTauri,7,15,81.453,20.961,42.711,17.781,322,231,314,254,1,MEDIUM,7,FALSE,
2022,21,TSU,AlphaTauri,8,15,78.734,20.072,41.174,17.488,318,240,320,306,1,MEDIUM,8,FALSE,
2022,21,TSU,AlphaTauri,9,15,78.413,20.052,40.907,17.454,317,238,324,318,1,MEDIUM,9,FALSE,
2022,21,TSU,AlphaTauri,10,15,77.545,19.654,40.509,17.382,318,238,327,309,1,MEDIUM,10,FALSE,
2022,21,TSU,AlphaTauri,11,15,78.023,19.799,40.744,17.48,322,240,328,295,1,MEDIUM,11,FALSE,
2022,21,TSU,AlphaTauri,12,14,78.18,19.95,40.495,17.735,305,241,308,322,1,MEDIUM,12,FALSE,
2022,21,TSU,AlphaTauri,13,15,79.227,20.193,41.375,17.659,302,239,324,309,1,MEDIUM,13,FALSE,
2022,21,TSU,AlphaTauri,14,15,78.228,19.677,40.787,17.764,318,241,322,307,1,MEDIUM,14,FALSE,
2022,21,TSU,AlphaTauri,15,14,78.451,19.856,40.741,17.854,315,236,308,300,1,MEDIUM,15,FALSE,
2022,21,TSU,AlphaTauri,16,14,78.307,19.814,40.65,17.843,308,237,308,302,1,MEDIUM,16,FALSE,
2022,21,TSU,AlphaTauri,17,13,78.427,19.994,40.537,17.896,NA,238,306,298,1,MEDIUM,17,FALSE,
2022,21,TSU,AlphaTauri,18,13,78.58,19.934,40.75,17.896,NA,236,306,301,1,MEDIUM,18,FALSE,
2022,21,TSU,AlphaTauri,19,13,78.517,19.942,40.593,17.982,307,234,308,303,1,MEDIUM,19,FALSE,
2022,21,TSU,AlphaTauri,20,13,82.382,19.896,40.794,21.692,NA,238,NA,300,1,MEDIUM,20,FALSE,
2022,21,TSU,AlphaTauri,21,17,94.951,37.739,39.634,17.578,295,236,303,NA,2,SOFT,1,FALSE,
2022,21,TSU,AlphaTauri,22,16,76.725,19.632,39.458,17.635,301,237,303,300,2,SOFT,2,FALSE,
2022,21,TSU,AlphaTauri,23,16,76.899,19.559,39.694,17.646,299,233,301,301,2,SOFT,3,FALSE,
2022,21,TSU,AlphaTauri,24,15,77.38,19.738,39.93,17.712,296,233,301,291,2,SOFT,4,FALSE,
2022,21,TSU,AlphaTauri,25,15,77.289,19.633,39.924,17.732,306,235,304,296,2,SOFT,5,FALSE,
2022,21,TSU,AlphaTauri,26,14,77.205,19.575,39.886,17.744,307,237,305,302,2,SOFT,6,FALSE,
2022,21,TSU,AlphaTauri,27,14,77.121,19.621,39.853,17.647,NA,237,306,300,2,SOFT,7,FALSE,
2022,21,TSU,AlphaTauri,28,14,77.107,19.629,39.852,17.626,NA,239,304,298,2,SOFT,8,FALSE,
2022,21,TSU,AlphaTauri,29,15,78.058,20.094,40.267,17.697,314,236,305,303,2,SOFT,9,FALSE,
2022,21,TSU,AlphaTauri,30,14,77.234,19.61,39.984,17.64,309,241,306,299,2,SOFT,10,FALSE,
